DATE;CPU us;CPU sy;CPU id;CPU rem;MEM tot;MEM use;MEM fre;MEM buf;SWP tot;SWP use;SWP fre;SWP cac
15:12:25;18,6;4,9;70,6;5,90000000000001;903596;889064;14532;316;996020;458492;537528;12456
15:12:26;44,6;2;52,5;0,899999999999999;903596;889684;13912;324;996020;458492;537528;12472
15:12:27;5;3;92;0;903596;889684;13912;324;996020;458492;537528;12472
15:12:28;22,8;7,9;69,3;0;903596;889684;13912;324;996020;458472;537548;12472
15:12:29;36,6;5;22,8;35,6;903596;890924;12672;328;996020;457912;538108;13016
15:12:30;21;3;68;8;903596;889064;14532;320;996020;467308;528712;12816
15:12:31;33;4;63;0;903596;889684;13912;328;996020;467308;528712;12836
15:12:32;33,3;3,9;62,7;0,100000000000001;903596;892040;11556;328;996020;467308;528712;12836
15:12:33;79;2;17;2;903596;891292;12304;324;996020;472428;523592;12632
15:12:34;34;8;57;1;903596;889172;14424;320;996020;485992;510028;12420
15:12:35;3,9;1;94,2;0,899999999999991;903596;888924;14672;320;996020;485992;510028;12420
15:12:36;62;6;32;0;903596;890908;12688;320;996020;485992;510028;12420
15:12:37;56,9;9,8;33,3;0;903596;892520;11076;328;996020;485992;510028;12420
15:12:38;41,6;5;53,5;0;903596;893884;9712;328;996020;485992;510028;12420
15:12:39;92,1;3;0;4,90000000000001;903596;890800;12796;320;996020;492392;503628;12048
15:12:40;34;10;45;11;903596;888940;14656;316;996020;508644;487376;11872
15:12:41;48,5;5;46,5;0;903596;890800;12796;316;996020;508644;487376;11872
15:12:42;62,1;5,8;27,2;4,9;903596;889312;14284;324;996020;508640;487380;11872
15:12:43;34;4;62;0;903596;889808;13788;324;996020;508640;487380;11872
15:12:44;92;3;5;0;903596;895760;7836;324;996020;508640;487380;11872
15:12:45;36,6;9,9;42,6;10,9;903596;895884;7712;324;996020;527452;468568;11872
15:12:46;42,6;3;53,5;0,899999999999999;903596;890800;12796;324;996020;528220;467800;11872
15:12:47;74,8;1,9;22,3;1;903596;889312;14284;332;996020;528220;467800;11872
15:12:48;36;6;58;0;903596;889808;13788;332;996020;528220;467800;11872
15:12:49;79,2;3;16,8;0,999999999999996;903596;891668;11928;332;996020;528220;467800;11872
15:12:50;43,6;9,9;35,6;10,9;903596;894144;9452;324;996020;546008;450012;11832
15:12:51;41;5;54;0;903596;891280;12316;324;996020;546008;450012;11832
15:12:52;81,4;2;16,7;0;903596;890040;13556;332;996020;546008;450012;11832
15:12:53;34,7;6,9;58,4;0;903596;890660;12936;332;996020;546008;450012;11836
15:12:54;64,4;7,9;17,8;9,9;903596;891916;11680;332;996020;563288;432732;11620
15:12:55;59,8;5,9;34,3;7,105427357601e-15;903596;894272;9324;332;996020;563288;432732;11620
15:12:56;34;3;63;0;903596;893280;10316;332;996020;563288;432732;11620
15:12:57;90,1;3;6,9;5,32907051820075e-15;903596;890180;13416;340;996020;563288;432732;11620
15:12:58;36,6;7,9;52,5;3;903596;889188;14408;340;996020;579668;416352;11392
15:12:59;67,3;4;28,7;3,5527136788005e-15;903596;891296;12300;340;996020;579668;416352;11392
15:13:00;41,6;2;56,4;0;903596;889808;13788;340;996020;579668;416352;11392
15:13:01;3;1;96;0;903596;889808;13788;340;996020;579668;416352;11392
15:13:02;2;1;97;0;903596;889808;13788;340;996020;579668;416352;11392
15:13:03;2;1;96;1;903596;889808;13788;348;996020;579668;416352;11392
15:13:04;3;1;96;0;903596;889808;13788;348;996020;579668;416352;11392
15:13:05;2;1;97;0;903596;889808;13788;348;996020;579668;416352;11392
15:13:06;3;0;97;0;903596;889808;13788;348;996020;579668;416352;11392
15:13:07;3;1;95;1;903596;889808;13788;348;996020;579668;416352;11392
15:13:08;3;1;68,3;27,7;903596;889924;13672;372;996020;579580;416440;12152
15:13:10;3;1;73,3;22,7;903596;890916;12680;384;996020;579432;416588;12952
15:13:11;3;0;97;0;903596;890916;12680;384;996020;579432;416588;12952
15:13:12;3;1;96;0;903596;890916;12680;384;996020;579432;416588;12952
15:13:13;2;1;54,5;42,5;903596;891652;11944;432;996020;579204;416816;13620
15:13:14;2,9;2;0;95,1;903596;894480;9116;512;996020;578488;417532;15624
15:13:15;3;2;0;95;903596;894224;9372;692;996020;578172;417848;16872
15:13:16;3;1;89,1;6,90000000000001;903596;894224;9372;692;996020;578144;417876;16872
15:13:17;3;1;96;0;903596;894224;9372;692;996020;578144;417876;16872
15:13:18;3;0;97;0;903596;894224;9372;692;996020;578144;417876;16872
15:13:19;2;1;97;0;903596;894224;9372;700;996020;578144;417876;16872
15:13:20;2,9;1;96,1;0;903596;894224;9372;700;996020;578144;417876;16872
15:13:21;2;1;97;0;903596;894224;9372;700;996020;578144;417876;16872
15:13:22;3;1;45,5;50,5;903596;895100;8496;732;996020;578108;417912;17704
15:13:23;7,9;2;2;88,1;903596;894248;9348;736;996020;578108;417912;17964
15:13:24;3;1;96;0;903596;894248;9348;736;996020;578108;417912;17964
15:13:25;2;1;97;0;903596;894248;9348;736;996020;578108;417912;17964
